Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
15882133087,"Sep 21, 2025, 12:18:34 AM",Morning Walk,Walk,"",1519,1.80,,,false,,,activities/15882133087.gpx,,,1519.0,1375.0,1801.4,10.71,1.31,2.8,0.0,-2.4,1.5,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.186,0.0,,,,2158.0,0.0,,,,,,,,,,,,""
15965359786,"Sep 28, 2025, 1:09:22 PM",Evening Walk,Walk,,2181,2.88,111.0,4,false,,,activities/17046587156.fit.gz,,,2181.0,2157.0,2886.3,6.18,1.338,8.0,11.0,14.2,19.4,11.6,-0.1,,,111.0,53.0,111.0,89.0,,,161.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.323,0.0,,,,3752.0,0.0,,,,,,,,,,,,""
15970918193,"Sep 28, 2025, 11:52:42 PM",Morning Run,Run,,2078,3.41,149.0,11,false,,,activities/17052264173.fit.gz,,,2078.0,2030.0,3416.9,3.06,1.683,2.0,9.0,5.6,14.4,28.6,-0.2,,,82.0,71.0,149.0,128.0,,164.0,211.0,,30.0,11.0,324765.0,,,,,,,,172.0,2079.0,,,0.0,,1.0,3436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.644,0.0,,,,4746.0,0.0,,96.0,129.0,1.693,,,,,,,,""
15982298848,"Sep 30, 2025, 2:53:40 AM",Morning Swim,Swim,"",353,50,138.0,1,false,,,activities/17063812617.fit.gz,,,353.0,27.0,50.0,1.86,1.852,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.0,116.0,,,39.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,0.0,,,,,0.0,50.0,,,,,,0.0,,,,,media/9E50A5F7-539F-4D0C-B0BB-8AE78DD17CDD.jpg
15993560466,"Oct 1, 2025, 12:35:03 AM",Morning Run,Run,,2744,5.01,161.0,18,false,,,activities/17075203793.fit.gz,,,2744.0,2736.0,5013.9,3.66,1.833,1.0,3.0,13.0,17.0,7.0,-0.1,,,83.0,77.0,161.0,133.0,,182.0,309.0,,30.0,18.0,498978.0,,,,,,,,187.0,2745.0,,,0.0,,1.0,5028.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.827,0.0,,,,7070.0,0.0,,151.0,141.0,1.838,,,,,,,,""
16004505780,"Oct 1, 2025, 11:44:52 PM",Morning Walk,Walk,,1621,2.00,92.0,2,false,,,activities/17086288980.fit.gz,,,1621.0,1621.0,1999.6,2.717,1.234,1.0,2.0,1.2,3.6,14.3,-0.1,,,53.0,51.0,92.0,81.0,,,111.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.234,0.0,,,,2760.0,0.0,,,,,,,,,,,,""
16016224547,"Oct 3, 2025, 2:00:37 AM",Morning Swim,Swim,,2596,450,138.0,8,false,,,activities/17098158155.fit.gz,,,2596.0,2071.0,450.0,0.88,0.217,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.0,103.0,,,188.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173,0.0,,,,,0.0,50.0,,,,,,,,,,,""
16025104962,"Oct 3, 2025, 11:18:00 PM",Morning Walk,Walk,,3620,4.50,105.0,6,false,,,activities/17107164426.fit.gz,,,3620.0,3421.0,4506.9,2.571,1.317,3.0,4.0,5.8,8.6,5.6,0.0,,,112.0,54.0,105.0,86.0,,,254.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,0.0,,,,5868.0,0.0,,,,,,,,,,,,""
16040197642,"Oct 5, 2025, 10:17:39 AM",Afternoon Run,Run,Sunset made the run easier,3019,5.00,151.0,19,false,,,activities/17122498745.fit.gz,,,3019.0,2807.0,5003.3,3.84,1.782,15.0,21.0,9.4,21.8,9.0,-0.1,,,90.0,77.0,151.0,134.0,,175.0,327.0,,,19.0,498713.0,,,,,,,,176.0,3020.0,,,0.0,,1.0,5036.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.657,0.0,,,,7312.0,0.0,,146.0,132.0,1.794,,,0.0,,,,,media/13DE1656-EDA2-435C-BAFD-282C3C26B8C8.jpg|media/B7AEB192-A89E-44C7-8DB5-7890E5C67EA9.jpg|media/E09A1A74-9954-4C7E-9BE1-E6B2AE1AFC48.jpg
16050582524,"Oct 6, 2025, 10:42:18 AM",Afternoon Walk,Walk,,2269,2.04,96.0,3,false,,,activities/17133051145.fit.gz,,,2269.0,1882.0,2041.0,3.16,1.084,0.0,2.0,6.6,10.0,12.9,-0.1,,,80.0,51.0,96.0,82.0,,,126.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.0,,,,2926.0,0.0,,,,,,,,,,,,""
16081046175,"Oct 9, 2025, 12:11:43 AM",Morning Run,Run,,2676,4.24,138.0,9,false,,,activities/17163773290.fit.gz,,,2676.0,2508.0,4245.9,3.18,1.693,2.0,1.0,3.4,5.6,23.5,0.0,,,85.0,76.0,138.0,124.0,,161.0,261.0,,,9.0,405679.0,,,,,,,,164.0,2677.0,,,0.0,,1.0,4273.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.587,0.0,,,,6430.0,0.0,,112.0,123.0,1.704,,,,,,,,""
16097027842,"Oct 10, 2025, 3:25:18 PM",Night Walk,Walk,,2540,3.00,93.0,4,false,,,activities/17179918060.fit.gz,,,2540.0,2540.0,3004.9,1.871,1.183,13.0,0.0,8.4,22.0,6.3,0.4,,,64.0,51.0,93.0,84.0,,,171.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.183,0.0,,,,4322.0,0.0,,,,,,,,,,,,""
16132815219,"Oct 13, 2025, 12:59:25 AM",Morning Walk,Walk,,2530,3.20,107.0,5,false,,,activities/17216150196.fit.gz,,,2530.0,2501.0,3206.0,1.84,1.282,3.0,0.0,6.0,9.8,5.7,0.1,,,115.0,53.0,107.0,92.0,,,181.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.267,0.0,,,,4418.0,0.0,,,,,,,,,,,,""
16132815267,"Oct 13, 2025, 11:03:21 AM",Evening Run,Run,"",3561,6.19,155.0,37,false,,,activities/17216150184.fit.gz,,,3561.0,3535.0,6195.4,3.98,1.753,10.0,6.0,3.0,14.8,10.0,0.1,,,115.0,76.0,155.0,138.0,,169.0,389.0,,,37.0,591998.0,,,,,,,,176.0,3562.0,,,0.0,,1.0,6243.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,0.0,,,,8818.0,0.0,,172.0,132.0,1.766,,,0.0,,,,,""
16144681566,"Oct 15, 2025, 2:03:20 AM",Morning Swim,Swim,,2644,700,144.0,8,false,,,activities/17228113580.fit.gz,,,2644.0,1393.0,700.0,1.2,0.503,0.0,0.0,0.0,0.0,0.0,0.0,,,,,144.0,103.0,,,254.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265,0.0,,,,,0.0,50.0,,,,,,,,,,,""
16155651764,"Oct 16, 2025, 2:14:26 AM",Morning Walk,Walk,,2354,1.31,99.0,2,false,,,activities/17239179180.fit.gz,,,2354.0,1210.0,1318.2,3.65,1.089,23.0,0.0,3.8,27.8,47.1,1.8,,,56.0,50.0,99.0,86.0,,,106.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.0,,,,1584.0,0.0,,,,,,,,,,,,""
16179357818,"Oct 18, 2025, 11:38:18 AM",Evening Swim,Swim,,389,100,151.0,2,false,,,activities/17263115582.fit.gz,,,389.0,186.0,100.0,0.58,0.538,0.0,0.0,0.0,0.0,0.0,0.0,,,,,151.0,114.0,,,38.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257,0.0,,,,,0.0,50.0,,,,,,,,,,,""
16179357846,"Oct 18, 2025, 11:15:40 AM",Evening Swim,Swim,,985,150,144.0,4,false,,,activities/17263115527.fit.gz,,,985.0,190.0,150.0,1.06,0.789,0.0,0.0,0.0,0.0,0.0,0.0,,,,,144.0,108.0,,,85.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,0.0,,,,,0.0,50.0,,,,,,,,,,,""
16185858756,"Oct 18, 2025, 11:30:50 PM",Morning Ride,Ride,,3490,14.73,130.0,8,false,,,activities/17269696633.fit.gz,,9.0,3490.0,3028.0,14733.3,12.7,4.866,69.0,65.0,0.6,16.0,5.9,0.0,,,,,130.0,105.0,,,222.0,,29.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.222,0.0,,,,,0.0,,,,,,,,,,,,""
16196807399,"Oct 20, 2025, 12:49:25 AM",Morning Walk,Walk,,2805,3.21,98.0,4,false,,,activities/17280817977.fit.gz,,,2805.0,2696.0,3216.1,3.433,1.193,9.0,1.0,-5.2,23.6,36.3,0.8,,,79.0,51.0,98.0,84.0,,,182.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.147,0.0,,,,4380.0,0.0,,,,,,,,,,,,""
16200317311,"Oct 20, 2025, 11:49:16 AM",Evening Run,Run,Felt like walking,2765,5.04,149.0,18,false,,,activities/17284377412.fit.gz,,,2765.0,2710.0,5047.9,3.5,1.863,2.0,12.0,-7.2,4.4,9.9,-0.2,,,86.0,78.0,149.0,135.0,,184.0,316.0,,,18.0,500636.0,,,,,,,,186.0,2766.0,,,0.0,,1.0,5055.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.826,0.0,,,,7114.0,0.0,,150.0,140.0,1.865,,,0.0,,,,,""
16206300697,"Oct 20, 2025, 11:50:07 PM",Morning Walk,Walk,,1770,2.07,94.0,3,false,,,activities/17290317485.fit.gz,,,1770.0,1770.0,2070.3,2.929,1.17,0.0,3.0,0.4,4.0,7.8,-0.1,,,78.0,50.0,94.0,83.0,,,114.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,0.0,,,,2958.0,0.0,,,,,,,,,,,,""
16350981722,"Nov 4, 2025, 11:16:44 AM",Evening Run,Run,,1930,3.00,144.0,7,false,,,activities/17436582386.fit.gz,,,1930.0,1890.0,3006.3,3.64,1.591,2.0,5.0,0.8,5.8,7.6,-0.1,,,84.0,71.0,144.0,122.0,,148.0,187.0,,,7.0,279968.0,,,,,,,,163.0,1931.0,,,0.0,,1.0,3017.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.558,0.0,,,,4494.0,0.0,,80.0,123.0,1.597,,,,,,,,""
16359172236,"Nov 5, 2025, 2:02:11 AM",Morning Swim,Swim,,3343,500,161.0,13,false,,,activities/17444798281.fit.gz,,,3343.0,3319.0,500.0,0.2,0.151,0.0,0.0,0.0,0.0,0.0,0.0,,,,,161.0,103.0,,,234.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.0,,,,,0.0,50.0,,,,,,,,,,,""
16473235009,"Nov 11, 2025, 12:45:03 AM",Morning Run,Run,,1920,2.80,132.0,5,false,,,activities/17559792976.fit.gz,,,1920.0,1833.0,2799.8,3.76,1.527,10.0,8.0,6.4,16.4,27.5,0.1,,,104.0,66.0,132.0,109.0,,134.0,165.0,,,5.0,244946.0,,,,,,,,147.0,1921.0,,,0.0,,1.0,2859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.458,0.0,,,,4068.0,0.0,,65.0,111.0,1.56,,,,,,,,""
16473235040,"Nov 6, 2025, 9:42:20 AM",Afternoon Run,Run,,2567,4.47,155.0,17,false,,,activities/17559792969.fit.gz,,,2567.0,2513.0,4476.6,2.8,1.781,0.0,2.0,1.6,4.4,9.9,-0.1,,,83.0,77.0,155.0,133.0,,175.0,280.0,,,17.0,438146.0,,,,,,,,179.0,2568.0,,,0.0,,1.0,4499.1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.744,0.0,,,,6454.0,0.0,,129.0,135.0,1.79,,,,,,,,""
16480676439,"Nov 16, 2025, 11:27:55 PM",Morning Walk,Walk,,2412,1.80,92.0,2,false,,,activities/17567310596.fit.gz,,,2412.0,1523.0,1804.6,2.185,1.185,1.0,1.0,3.0,5.8,30.0,0.0,,,101.0,51.0,92.0,79.0,,,101.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.748,0.0,,,,2624.0,0.0,,,,,,,,,,,,""
16490092162,"Nov 17, 2025, 11:31:16 PM",Morning Walk,Walk,,3618,4.00,100.0,6,false,,,activities/17576778682.fit.gz,,,3618.0,3363.0,4007.9,2.036,1.192,5.0,1.0,0.4,6.8,8.8,0.1,,,120.0,53.0,100.0,87.0,,,230.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.108,0.0,,,,5804.0,0.0,,,,,,,,,,,,""
16500252624,"Nov 18, 2025, 11:31:58 PM",Morning Run,Run,,1038,1.86,145.0,5,false,,,activities/17586997371.fit.gz,,,1038.0,1008.0,1863.0,2.72,1.848,3.0,1.0,0.6,4.0,7.8,0.1,,,83.0,74.0,145.0,131.0,,180.0,118.0,,,5.0,181969.0,,,,,,,,189.0,1039.0,,,0.0,,1.0,1878.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.795,0.0,,,,2506.0,0.0,,58.0,142.0,1.863,,,,,,,,""
16551527313,"Nov 21, 2025, 9:23:18 AM",Afternoon Run,Run,,1375,2.41,153.0,10,false,,,activities/17638910433.fit.gz,,,1375.0,1308.0,2411.4,4.5,1.844,0.0,1.0,2.6,11.0,25.3,0.3,,,83.0,72.0,153.0,131.0,,169.0,156.0,,,10.0,220631.0,,,,,,,,182.0,1376.0,,,0.0,,1.0,2426.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.754,0.0,,,,3214.0,0.0,,71.0,137.0,1.855,,,,,,,,""
16551527318,"Nov 22, 2025, 11:48:37 AM",Evening Run,Run,,1496,3.00,152.0,14,false,,,activities/17638910432.fit.gz,,,1496.0,1475.0,3003.9,4.9,2.037,0.0,2.0,1.4,4.8,8.3,-0.1,,,85.0,78.0,152.0,137.0,,197.0,190.0,,,14.0,293552.0,,,,,,,,204.0,1497.0,,,0.0,,1.0,3018.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.008,0.0,,,,3884.0,0.0,,97.0,153.0,2.046,,,,,,,,""
16551527496,"Nov 23, 2025, 11:18:34 AM",Evening Swim,Swim,,589,200,136.0,2,false,,,activities/17638910694.fit.gz,,,589.0,573.0,200.0,0.36,0.349,0.0,0.0,0.0,0.0,0.0,0.0,,,,,136.0,105.0,,,49.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.0,,,,,0.0,50.0,,,,,,,,,,,""
16551527533,"Nov 24, 2025, 11:13:08 AM",Evening Run,Run,,2023,4.01,149.0,19,false,,,activities/17638910731.fit.gz,,,2023.0,2015.0,4015.4,3.42,1.993,8.0,4.0,0.6,8.6,8.3,0.1,,,83.0,77.0,149.0,138.0,,193.0,255.0,,,19.0,388963.0,,,,,,,,196.0,2024.0,,,0.0,,1.0,4054.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.985,0.0,,,,5170.0,0.0,,121.0,147.0,2.012,,,,,,,,""
16571694468,"Nov 26, 2025, 11:57:34 AM",Evening Run,Run,,2508,3.95,151.0,10,false,,,activities/17659381160.fit.gz,,,2508.0,2445.0,3956.7,2.88,1.618,9.0,9.0,2.8,7.8,8.0,0.0,,,114.0,66.0,151.0,112.0,,131.0,247.0,,,10.0,323249.0,,,,,,,,158.0,2509.0,,,0.0,,1.0,3990.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.578,0.0,,,,5410.0,0.0,,98.0,119.0,1.632,,,,,,,,""
16605121726,"Nov 29, 2025, 11:45:04 PM",Morning Run,Run,,2665,4.73,151.0,14,false,,,activities/17693418771.fit.gz,,,2665.0,2657.0,4734.8,3.28,1.782,8.0,6.0,3.0,7.0,9.7,0.0,,,121.0,71.0,151.0,113.0,,154.0,300.0,,27.0,14.0,407496.0,,,,,,,,180.0,2666.0,,,0.0,,1.0,4771.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.777,0.0,,,,6202.0,0.0,,135.0,135.0,1.796,,,,,,,,""
16615361984,"Dec 1, 2025, 12:47:27 AM",Morning Walk,Walk,,1342,1.78,99.0,2,false,,,activities/17703880923.fit.gz,,,1342.0,1300.0,1781.6,3.543,1.37,1.0,3.0,2.0,4.8,22.6,-0.1,,,60.0,56.0,99.0,91.0,,,102.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.328,0.0,,,,2276.0,0.0,,,,,,,,,,,,""
16628014081,"Dec 2, 2025, 12:06:53 PM",Evening Walk,Walk,,2170,3.16,100.0,4,false,,,activities/17716718090.fit.gz,,,2170.0,2170.0,3165.7,2.3,1.459,2.0,6.0,-5.4,1.0,18.2,-0.1,,,105.0,56.0,100.0,92.0,,,175.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.459,0.0,,,,4096.0,0.0,,,,,,,,,,,,""
16637925814,"Dec 3, 2025, 11:22:03 AM",Evening Run,Run,,2938,3.92,159.0,12,false,,,activities/17726765047.fit.gz,,,2938.0,2491.0,3923.6,3.44,1.575,0.0,4.0,1.4,7.4,25.0,-0.1,,,89.0,66.0,159.0,120.0,,143.0,248.0,,29.0,12.0,330325.0,,,,,,,,170.0,2661.0,,,0.0,,1.0,3928.7,,,,,,,,,,,,,,,,,,,,,,,,,,,1.335,0.0,,,,5142.0,0.0,,120.0,128.0,1.577,,,,,,,,""
16643897729,"Dec 4, 2025, 12:22:27 AM",Morning Walk,Walk,,907,1.08,97.0,1,false,,,activities/17732780739.fit.gz,,,907.0,907.0,1079.9,1.975,1.191,0.0,3.0,1.2,4.6,9.0,-0.3,,,97.0,53.0,97.0,90.0,,,60.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.191,0.0,,,,1608.0,0.0,,,,,,,,,,,,""
16680503086,"Dec 6, 2025, 12:03:05 AM",Morning Walk,Walk,,1690,2.35,101.0,3,false,,,activities/17770012327.fit.gz,,,1690.0,1690.0,2351.2,2.129,1.391,0.0,6.0,-3.4,3.4,4.1,-0.2,,,112.0,55.0,101.0,92.0,,,130.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.391,0.0,,,,3064.0,0.0,,,,,,,,,,,,""
16680503094,"Dec 6, 2025, 11:38:27 PM",Morning Walk,Walk,,2315,2.02,89.0,3,false,,,activities/17770012338.fit.gz,,,2315.0,2157.0,2024.5,2.489,0.939,0.0,5.0,-2.6,19.8,45.9,0.8,,,75.0,50.0,89.0,77.0,,,117.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,0.0,,,,3192.0,0.0,,,,,,,,,,,,""
16680503096,"Dec 6, 2025, 10:33:23 AM",Afternoon Walk,Walk,,3142,3.02,101.0,4,false,,,activities/17770012384.fit.gz,,,3142.0,2442.0,3021.4,4.144,1.237,28.0,39.0,-15.4,9.6,46.1,-0.2,,,57.0,53.0,101.0,86.0,,,184.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.962,0.0,,,,4432.0,0.0,,,,,,,,,,,,""
16680504762,"Dec 8, 2025, 12:38:34 AM",Morning Walk,Walk,,1939,1.49,84.0,2,false,,,activities/17770014012.fit.gz,,,1939.0,1475.0,1491.3,2.04,1.011,21.0,3.0,-2.0,20.4,44.7,1.1,,,95.0,52.0,84.0,76.0,,,88.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.769,0.0,,,,2522.0,0.0,,,,,,,,,,,,""
16683836274,"Dec 8, 2025, 11:55:38 AM",Evening Run,Run,,1956,4.07,159.0,29,false,,,activities/17773415817.fit.gz,,,1956.0,1945.0,4076.1,3.3,2.096,1.0,4.0,-0.4,4.4,11.9,-0.1,,,87.0,76.0,159.0,141.0,,197.0,267.0,,30.0,29.0,384105.0,,,,,,,,208.0,1957.0,,,0.0,,1.0,4097.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.084,0.0,,,,4936.0,0.0,,132.0,156.0,2.107,,,,,,,,""
